Donor,variable,total_donor_ha,iso3
Greece,2014,27.0222724276073,GRC
Greece,2015,23.590346185289,GRC
Greece,2016,41.5333587184783,GRC
Greece,2017,42.979384335975,GRC
Greece,2018,34.2977908442557,GRC
Greece,2019,33.4538574687916,GRC
Greece,2020,39.1495758304395,GRC
Greece,2021,36.4258599228003,GRC
Grenada,2006,0.0256089585246184,GRD
Grenada,2010,0.115546697873413,GRD
Guatemala,2001,0,GTM
Guatemala,2008,0.0137482438555371,GTM
Guatemala,2009,0.0536034689203272,GTM
Guyana,2005,0.0904903743564293,GUY
Guyana,2008,0.00500798006213178,GUY
Guyana,2009,0.00125007123010251,GUY
Guyana,2010,0.976201062678225,GUY
Guyana,2011,0.0886486170930256,GUY
Guyana,2012,0.00163899913971999,GUY
Guyana,2013,0.00164702432062124,GUY
Guyana,2014,0.0873454553358438,GUY
Guyana,2015,0.00163841197947292,GUY
Guyana,2016,0.00162377101599701,GUY
Guyana,2018,0.00164714384721315,GUY
Guyana,2019,0.00159037801216845,GUY
Guyana,2020,0.003,GUY
Haiti,2009,0.00169271349687783,HTI
Holy See (Vatican City State),2001,0.146442729682306,VAT
Holy See (Vatican City State),2002,0.0355702548868291,VAT
Holy See (Vatican City State),2007,0.185266788950764,VAT
Holy See (Vatican City State),2008,0.00508495943234112,VAT
Holy See (Vatican City State),2009,0.0672361042087488,VAT
Holy See (Vatican City State),2010,0.00514719340648733,VAT
Holy See (Vatican City State),2011,6.8377199479374,VAT
Holy See (Vatican City State),2012,0.0148801092528288,VAT
Holy See (Vatican City State),2013,0.00997902694311192,VAT
Holy See (Vatican City State),2014,0.201313092065738,VAT
Holy See (Vatican City State),2015,0.0340337760344494,VAT
Holy See (Vatican City State),2016,0.0187093633612939,VAT
Holy See (Vatican City State),2017,0.01575175409921,VAT
Holy See (Vatican City State),2018,0.00506923934495561,VAT
Holy See (Vatican City State),2020,0.14672,VAT
Holy See (Vatican City State),2021,0.00950684548722796,VAT
Honduras,2001,0,HND
Honduras,2016,0,HND
Hong Kong,2006,2.69421298362913,HKG
Hong Kong,2007,2.0801634461875,HKG
Hong Kong,2008,0.820882119745069,HKG
Hong Kong,2009,5.20908634075387,HKG
Hong Kong,2010,0.502901958450117,HKG
Hong Kong,2014,1.03761774899854,HKG
Hong Kong,2016,1.09534469667038,HKG
Hungary,2000,0,HUN
Hungary,2001,0.952817722846138,HUN
Hungary,2002,0.204632762636329,HUN
Hungary,2003,0,HUN
Hungary,2004,3.80161887616316,HUN
Hungary,2005,0.190555656115304,HUN
Hungary,2006,10.4919974597519,HUN
Hungary,2007,7.9070963486766,HUN
Hungary,2008,10.1770314375788,HUN
Hungary,2009,8.01802912278403,HUN
Hungary,2010,9.40665132466549,HUN
Hungary,2011,11.5663154131001,HUN
Hungary,2012,12.1224918780814,HUN
Hungary,2013,11.314683536904,HUN
Hungary,2014,15.6347842064324,HUN
Hungary,2015,15.7762906730723,HUN
Hungary,2016,22.2650799836678,HUN
Hungary,2017,13.9958753992989,HUN
Hungary,2018,25.4631672909898,HUN
Hungary,2019,29.0878896912662,HUN
Hungary,2020,33.6377350687493,HUN
Hungary,2021,29.0886708226789,HUN
Iceland,2000,0,ISL
Iceland,2001,0.257798032170533,ISL
Iceland,2002,0.14,ISL
Iceland,2003,0.12,ISL
Iceland,2004,0.13,ISL
Iceland,2005,0.46,ISL
Iceland,2006,0.223000670200451,ISL
Iceland,2007,0.634344956473789,ISL
Iceland,2008,0.570087652331004,ISL
Iceland,2009,0.189553572647312,ISL
Iceland,2010,0.853615621961734,ISL
Iceland,2011,2.18587571802952,ISL
Iceland,2012,0.282266278909876,ISL
Iceland,2013,0.454718549880531,ISL
Iceland,2014,2.38102647627706,ISL
Iceland,2015,4.57625589826772,ISL
Iceland,2016,7.0021589887964,ISL
Iceland,2017,5.90883601300059,ISL
Iceland,2018,7.99514707614837,ISL
Iceland,2019,6.5923234955841,ISL
Iceland,2020,6.79439361855963,ISL
Iceland,2021,11.6033291209411,ISL
India,2000,0.352452848087386,IND
India,2002,12.0858677534665,IND
India,2003,19.2069994953984,IND
India,2004,0.570049878769895,IND
India,2005,32.4214055254755,IND
India,2006,1.24545566280976,IND
India,2007,1.33393116204636,IND
India,2008,5.72821287619204,IND
India,2009,14.5085251724214,IND
India,2010,34.4747280133868,IND
India,2011,17.7918915637894,IND
India,2012,2.70319355633054,IND
India,2013,2.74328041755834,IND
India,2014,13.3714528276002,IND
India,2015,7.23549646695448,IND
India,2016,1.58433721927602,IND
India,2017,0.975970519045768,IND
India,2019,0,IND
Indonesia,2002,0.142879343364385,IDN
Indonesia,2003,0.0178183385481738,IDN
Indonesia,2006,0.241225958053972,IDN
Indonesia,2007,0.120570812748934,IDN
Indonesia,2008,1.19936927456562,IDN
Indonesia,2009,0.337864263359238,IDN
Indonesia,2010,6.19739069216015,IDN
Indonesia,2011,0.867385651307145,IDN
Indonesia,2012,1.82806137260545,IDN
Indonesia,2013,1.49492312562943,IDN
Indonesia,2014,2.17044967966718,IDN
Indonesia,2015,0.206264010513268,IDN
Indonesia,2016,0.200066812190106,IDN
Indonesia,2017,0.212235234081823,IDN
Indonesia,2018,0.217389212100498,IDN
Indonesia,2019,0.212535625441715,IDN
Indonesia,2020,0.22,IDN
"Iran, Islamic Republic of",2002,0,IRN
"Iran, Islamic Republic of",2005,2.85410877027242,IRN
"Iran, Islamic Republic of",2006,6.9073650564492,IRN
"Iran, Islamic Republic of",2007,1.12268103860252,IRN
"Iran, Islamic Republic of",2008,0.0716633104891193,IRN
"Iran, Islamic Republic of",2009,0,IRN
"Iran, Islamic Republic of",2010,25.8777630006104,IRN
"Iran, Islamic Republic of",2011,0.0579271008096975,IRN
"Iran, Islamic Republic of",2012,0,IRN
"Iran, Islamic Republic of",2015,8.06198927217038,IRN
"Iran, Islamic Republic of",2019,0.0331849677934396,IRN
"Iran, Islamic Republic of",2020,0.01,IRN
Iraq,2002,0,IRQ
Iraq,2008,6.61520829507186,IRQ
Iraq,2009,0.0804935356804404,IRQ
Iraq,2010,1.41736790937227,IRQ
Iraq,2016,0.00560067631669303,IRQ
Iraq,2018,0.00837545948678917,IRQ
Ireland,2000,54.3176730058292,IRL
Ireland,2001,50.7495376967114,IRL
Ireland,2002,44.1109943789616,IRL
Ireland,2003,49.4445540056086,IRL
Ireland,2004,60.8658750165751,IRL
Ireland,2005,93.8916194646934,IRL
Ireland,2006,117.595803204047,IRL
Ireland,2007,206.09158284071,IRL
Ireland,2008,199.185071380174,IRL
Ireland,2009,128.110379436139,IRL
Ireland,2010,121.734960415369,IRL
Ireland,2011,133.111530027307,IRL
Ireland,2012,157.541574360628,IRL
Ireland,2013,151.263970156988,IRL
Ireland,2014,157.427669680411,IRL
Ireland,2015,166.281932821303,IRL
Ireland,2016,227.320930752224,IRL
Ireland,2017,199.818861523196,IRL
Ireland,2018,213.751923304932,IRL
Ireland,2019,206.794467066448,IRL
Ireland,2020,225.800591611832,IRL
Ireland,2021,263.628144807938,IRL
Isle of Man,2019,0.267277378168602,IMN
Israel,2000,1.98166992501256,ISR
Israel,2001,0.489087463909242,ISR
Israel,2002,0.0614945851722895,ISR
Israel,2003,0.0101680325695894,ISR
Israel,2005,2.50684448321309,ISR
Israel,2006,0.170743315791966,ISR
Israel,2007,0.147381638832841,ISR
Israel,2008,2.59685829581002,ISR
Israel,2009,0.428222521230657,ISR
Israel,2010,0.181690495672878,ISR
Israel,2011,0.186508948710454,ISR
Israel,2012,0.258010290139383,ISR
Israel,2014,9.79600626885179,ISR
Israel,2015,0,ISR
Israel,2018,0,ISR
Israel,2021,0.0167799465080465,ISR
Italy,2000,271.242573504998,ITA
Italy,2001,250.417484095249,ITA
Italy,2002,293.937532823428,ITA
Italy,2003,224.016672178569,ITA
Italy,2004,266.977669694166,ITA
Italy,2005,278.840532514093,ITA
Italy,2006,294.06747108957,ITA
Italy,2007,330.724594246828,ITA
Italy,2008,352.632640808275,ITA
Italy,2009,315.021524600252,ITA
Italy,2010,269.385011207965,ITA
Italy,2011,335.013447374778,ITA
Italy,2012,273.360527763005,ITA
Italy,2013,313.061610440975,ITA
Italy,2014,347.220898706425,ITA
Italy,2015,368.085380981767,ITA
Italy,2016,542.021214436505,ITA
Italy,2017,607.223709799419,ITA
Italy,2018,540.723588779788,ITA
Italy,2019,450.140108821095,ITA
Italy,2020,540.631900358922,ITA
Italy,2021,664.99649687756,ITA
Jamaica,2007,0.00592100077999785,JAM
Jamaica,2009,0.00603488067570537,JAM
Jamaica,2010,0,JAM
Jamaica,2016,0,JAM
Japan,2000,171.686032,JPN
Japan,2001,142.328597897925,JPN
Japan,2002,205.837376678471,JPN
Japan,2003,125.710140678228,JPN
Japan,2004,741.136317972242,JPN
Japan,2005,651.247454626454,JPN
Japan,2006,203.602498434257,JPN
Japan,2007,123.458792271145,JPN
Japan,2008,278.593553100701,JPN
Japan,2009,277.584866145833,JPN
Japan,2010,559.219546676861,JPN
Japan,2011,822.149812206591,JPN
Japan,2012,579.317944502843,JPN
Japan,2013,863.091706423528,JPN
Japan,2014,897.097239818243,JPN
Japan,2015,1353.01010667211,JPN
Japan,2016,919.919362102368,JPN
Japan,2017,943.330878432763,JPN
Japan,2018,777.637552391802,JPN
Japan,2019,707.132521703773,JPN
Japan,2020,595.346938473285,JPN
Japan,2021,1210.8015807482,JPN
Jordan,2003,0,JOR
Jordan,2004,0.645512569309235,JOR
Jordan,2005,0.102320685904198,JOR
Jordan,2007,0,JOR
Jordan,2008,0,JOR
Jordan,2009,1.00948857613199,JOR
Jordan,2010,0,JOR
Kazakhstan,2001,0.423565586451756,KAZ
Kazakhstan,2002,0,KAZ
Kazakhstan,2004,1.92581895497163,KAZ
Kazakhstan,2005,4.75600083695547,KAZ
Kazakhstan,2006,0.967425734972361,KAZ
Kazakhstan,2007,0.276051646820388,KAZ
Kazakhstan,2008,8.26372638046444,KAZ
Kazakhstan,2009,12.1772909242598,KAZ
Kazakhstan,2010,20.3964236384222,KAZ
Kazakhstan,2011,7.64557675042644,KAZ
Kazakhstan,2012,0.310363867753369,KAZ
Kazakhstan,2013,0.540293598421743,KAZ
Kazakhstan,2014,3.34312632581852,KAZ
Kazakhstan,2015,5.90974796135605,KAZ
Kazakhstan,2016,1.54008951141903,KAZ
Kazakhstan,2017,0.0968874608038292,KAZ
Kazakhstan,2018,0.478435043489076,KAZ
Kazakhstan,2019,0.00967765682791524,KAZ
Kazakhstan,2020,6,KAZ
Kazakhstan,2021,0.0410211605059168,KAZ
Kenya,2000,0.127737534185515,KEN
Kenya,2009,0.0146770915846996,KEN
Kenya,2010,0.00297974450345833,KEN
Korea,2000,2.392991,KOR
Korea,2001,17.593402,KOR
Korea,2002,6.044638,KOR
Korea,2003,5.591357,KOR
Korea,2004,18.049871,KOR
Korea,2005,30.697618,KOR
Korea,2006,26.687251385548,KOR
Korea,2007,19.5749471371304,KOR
Korea,2008,30.8956830000256,KOR
Korea,2009,25.6800150482602,KOR
Korea,2010,24.4393380466436,KOR
Korea,2011,40.9306105453631,KOR
Korea,2012,29.8021994257235,KOR
Korea,2013,38.5404343761978,KOR
Korea,2014,82.8856462265659,KOR
Korea,2015,67.2692014326497,KOR
Korea,2016,83.1216227472459,KOR
Korea,2017,111.379460080126,KOR
Korea,2018,139.582260083495,KOR
Korea,2019,143.947827180248,KOR
Korea,2020,152.809501132854,KOR
Korea,2021,130.392910948113,KOR
"Korea, Democratic People's Republic of",2005,0.175405012709013,PRK
Kuwait,2000,0,KWT
Kuwait,2001,0.654030834762688,KWT
Kuwait,2002,5.4668031932268,KWT
Kuwait,2003,43.6980283352941,KWT
Kuwait,2004,15.4452912004405,KWT
Kuwait,2005,15.1206411525034,KWT
Kuwait,2006,33.4760135798812,KWT
Kuwait,2007,12.4938049426163,KWT
Kuwait,2008,69.5787696581313,KWT
Kuwait,2009,37.8953659582087,KWT
Kuwait,2010,8.9296317421097,KWT
Kuwait,2011,9.43273782477699,KWT
Kuwait,2012,7.53121226196686,KWT
Kuwait,2013,213.82815301178,KWT
Kuwait,2014,249.57060157427,KWT
Kuwait,2015,470.592852980607,KWT
Kuwait,2016,337.148139413734,KWT
Kuwait,2017,158.768618883913,KWT
Kuwait,2018,378.265366113427,KWT
Kuwait,2019,228.590172493073,KWT
Kuwait,2020,142.408434333333,KWT
Kuwait,2021,18.8963089440067,KWT
Kyrgyzstan,2005,50.5002398815231,KGZ
Kyrgyzstan,2008,0.252220499666327,KGZ
Kyrgyzstan,2009,0.164272154233489,KGZ
Kyrgyzstan,2010,0.109651866561921,KGZ
Kyrgyzstan,2011,0.118922992578673,KGZ
Lao People's Democratic Republic,2005,0.456934901895312,LAO
Lao People's Democratic Republic,2008,0.178060170703073,LAO
Lao People's Democratic Republic,2009,0.00671067340900982,LAO
Lao People's Democratic Republic,2011,0.127027865699928,LAO
Lao People's Democratic Republic,2013,0.0322525734565079,LAO
Lao People's Democratic Republic,2021,0.00297412338580645,LAO
Latvia,2000,0,LVA
Latvia,2001,0,LVA
Latvia,2002,0.0384787148813481,LVA
Latvia,2003,0,LVA
Latvia,2004,0.0612903232102886,LVA
Latvia,2005,0.689636585311798,LVA
Latvia,2006,0.354728629957643,LVA
Latvia,2007,0.133602039213109,LVA
Latvia,2008,0.392272226396486,LVA
Latvia,2009,0.0558112425516674,LVA
Latvia,2010,0.0849038104454689,LVA
Latvia,2011,0.249656988764852,LVA
Latvia,2012,0.100262143734731,LVA
Latvia,2013,0.159406132171699,LVA
Latvia,2014,0.546221375890037,LVA
Latvia,2015,0.277246007817067,LVA
Latvia,2016,0.813016787154662,LVA
Latvia,2017,0.665717138907287,LVA
Latvia,2018,0.587824377983092,LVA
Latvia,2019,0.107859710750642,LVA
Latvia,2020,0.273212907494771,LVA
Latvia,2021,0.169016446772822,LVA
Lebanon,2005,0,LBN
Lebanon,2007,0.00228198721304732,LBN
Lebanon,2009,0.0230143392252207,LBN
Lebanon,2010,0.00191309707199929,LBN
Lebanon,2013,0.0297295516596655,LBN
Lesotho,2000,0.173331649346365,LSO
Liberia,2005,0.238773322653772,LBR
Liberia,2010,0.0625211004740995,LBR
Libya,2000,3.997667227446,LBY
Libya,2001,0,LBY
Libya,2003,0,LBY
Libya,2004,0.032452629391354,LBY
Libya,2005,5.53765941522333,LBY
Libya,2006,11.4655674249395,LBY
Libya,2009,0,LBY
Liechtenstein,2000,0.173662371528266,LIE
Liechtenstein,2001,0.0958833772594896,LIE
Liechtenstein,2002,0.327099795508694,LIE
Liechtenstein,2003,0.175514743549239,LIE
Liechtenstein,2004,0.239268151649259,LIE
Liechtenstein,2005,1.10226848719847,LIE
Liechtenstein,2006,1.53809316059058,LIE
Liechtenstein,2007,2.40102343364858,LIE
Liechtenstein,2008,3.39026347557631,LIE
Liechtenstein,2009,2.75800712236228,LIE
Liechtenstein,2010,0.89379778177235,LIE
Liechtenstein,2011,3.02477115841519,LIE
Liechtenstein,2012,2.90347834193636,LIE
Liechtenstein,2013,2.60634321295855,LIE
Liechtenstein,2014,2.83229693245478,LIE
Liechtenstein,2015,2.7159453772197,LIE
Liechtenstein,2016,3.16228118477488,LIE
Liechtenstein,2017,2.95768376463599,LIE
Liechtenstein,2018,2.85563533708433,LIE
Liechtenstein,2019,2.66842254071396,LIE
Liechtenstein,2020,1.053428,LIE
Liechtenstein,2021,0.421510712474519,LIE
Lithuania,2000,0,LTU
Lithuania,2001,0,LTU
Lithuania,2002,0.082973153960961,LTU
Lithuania,2003,0.0560995789720952,LTU
Lithuania,2004,0.185151435139967,LTU
Lithuania,2005,0.770270536901141,LTU
Lithuania,2006,0.257149528544411,LTU
Lithuania,2007,0.104458192101938,LTU
Lithuania,2008,0.50704171458793,LTU
Lithuania,2009,0.0975817115393999,LTU
Lithuania,2010,0.562511918092904,LTU
Lithuania,2011,0.251339133089665,LTU
Lithuania,2012,0.115809662042754,LTU
Lithuania,2013,0.154594653810723,LTU
Lithuania,2014,0.483504805521401,LTU
Lithuania,2015,0.96244679857409,LTU
Lithuania,2016,2.82513977746184,LTU
Lithuania,2017,1.5004464193244,LTU
Lithuania,2018,1.33407890191767,LTU
Lithuania,2019,0.588236586380529,LTU
Lithuania,2020,1.01248358583253,LTU
Lithuania,2021,0.476453687939167,LTU
Luxembourg,2000,25.7828143559572,LUX
Luxembourg,2001,34.1925537479474,LUX
Luxembourg,2002,31.8984863820173,LUX
Luxembourg,2003,32.0197843480783,LUX
Luxembourg,2004,41.1249714081075,LUX
Luxembourg,2005,37.0238523906389,LUX
Luxembourg,2006,57.9614777767014,LUX
Luxembourg,2007,45.8466018327908,LUX
Luxembourg,2008,47.8419062012775,LUX
Luxembourg,2009,56.4695404732352,LUX
Luxembourg,2010,50.4882134982254,LUX
Luxembourg,2011,68.2377255070219,LUX
Luxembourg,2012,62.7252284790774,LUX
Luxembourg,2013,68.8871789885055,LUX
Luxembourg,2014,65.6945402027866,LUX
Luxembourg,2015,62.1459901319377,LUX
Luxembourg,2016,74.4426975891847,LUX
Luxembourg,2017,72.5826834751526,LUX
Luxembourg,2018,75.5295797854974,LUX
Luxembourg,2019,81.5503525415786,LUX
Luxembourg,2020,90.5816057323762,LUX
Luxembourg,2021,91.0674520488828,LUX
Madagascar,2005,0.15699345360868,MDG
Madagascar,2009,0.00633990400740067,MDG
Madagascar,2010,0.00740904499932087,MDG
Malawi,2000,0.119898334952397,MWI
Malawi,2003,1.69458956788339,MWI
Malawi,2010,0,MWI
Malaysia,2000,0.142621176314481,MYS
Malaysia,2001,0.144913372473546,MYS
Malaysia,2002,0.23361857299907,MYS
Malaysia,2003,1.3602987373622,MYS
Malaysia,2004,0.641590246049927,MYS
Malaysia,2005,7.12716188897999,MYS
Malaysia,2006,0.340186707699107,MYS
Malaysia,2007,0.269536082875603,MYS
Malaysia,2008,1.12296450287125,MYS
Malaysia,2009,0.350368605253207,MYS
Malaysia,2010,0.969863668462084,MYS
Malaysia,2011,0.0794590576963421,MYS
Malaysia,2012,0.0397065504976011,MYS
Malaysia,2014,1.18866008082908,MYS
Malaysia,2015,0.577841182968509,MYS
Malaysia,2016,0.0511657171636605,MYS
Malaysia,2017,1.02221747214868,MYS
Malaysia,2018,0.0953197012665485,MYS
Malaysia,2019,0.215120833884092,MYS
Malaysia,2020,0.1,MYS
Malaysia,2021,0.131833455144457,MYS
Maldives,2011,0.124137429780642,MDV
Maldives,2021,0.00485817389022523,MDV
Mali,2005,0.311318022642366,MLI
Mali,2014,0.0952448610888493,MLI
Malta,2000,0,MLT
Malta,2001,0,MLT
Malta,2002,0.0501403913720461,MLT
Malta,2003,0,MLT
Malta,2004,0,MLT
Malta,2005,15.1809766823252,MLT
Malta,2006,0.351006092853731,MLT
Malta,2007,0.0111567602457553,MLT
Malta,2008,0.123073027135885,MLT
Malta,2009,0.0351910455827394,MLT
Malta,2010,0.239149384575812,MLT
Malta,2011,1.57906147330408,MLT
Malta,2012,0.0706174826852267,MLT
Malta,2013,0.116443886089524,MLT
Malta,2014,0.513041583050374,MLT
Malta,2015,0.296111064506075,MLT
Malta,2016,1.20704710304092,MLT
Malta,2017,0.921340928608801,MLT
Malta,2018,0.46461710053227,MLT
Malta,2019,0.304244752683332,MLT
Malta,2020,0.778085023882583,MLT
Malta,2021,0.248632097746228,MLT
Mauritania,2000,0.215487900108363,MRT
Mauritania,2001,0,MRT
Mauritania,2005,0.16028211660745,MRT
Mauritius,2000,0.207138593910886,MUS
Mauritius,2003,0.0432052172949506,MUS
Mauritius,2005,0.0875577439184944,MUS
Mauritius,2008,0.259308684757822,MUS
Mauritius,2009,0.0167059267941089,MUS
Mauritius,2010,0.744639020068178,MUS
Mauritius,2012,0.0429778000526423,MUS
Mauritius,2014,0.0168014104837832,MUS
Mauritius,2015,0.949962117190529,MUS
Mexico,2001,0,MEX
Mexico,2002,0,MEX
Mexico,2004,0,MEX
Mexico,2005,5.24177954130032,MEX
Mexico,2006,0.05655317246742,MEX
Mexico,2007,0.0893333675311038,MEX
Mexico,2008,0.0856918240162821,MEX
Mexico,2009,0.468152001281861,MEX
Mexico,2010,9.62156710476074,MEX
Mexico,2011,1.03533413536596,MEX
Mexico,2012,0.583542189806418,MEX
Mexico,2013,0.29534093322617,MEX
Mexico,2014,5.52332259006528,MEX
Mexico,2015,0.252411819341733,MEX
Mexico,2016,4.24830227864308,MEX
Mexico,2017,0.385112639404663,MEX
Mexico,2018,1.15180498968564,MEX
Mexico,2021,0.0887584621320556,MEX
"Micronesia, Federated States of",2005,0.0857929145487851,FSM
"Moldova, Republic of",2000,0,MDA
"Moldova, Republic of",2005,1.17351368929819,MDA
"Moldova, Republic of",2007,0.00377782260040472,MDA
"Moldova, Republic of",2009,0.0154906750753427,MDA
"Moldova, Republic of",2010,0.129309459258927,MDA
"Moldova, Republic of",2011,0.0128270103277701,MDA
"Moldova, Republic of",2012,0.00217971752831891,MDA
"Moldova, Republic of",2019,0.00320857017353606,MDA
Monaco,2000,0.00743570719694172,MCO
Monaco,2001,0.122565242607606,MCO
Monaco,2002,0.150386769230927,MCO
Monaco,2003,0.148593768577597,MCO
Monaco,2004,0.149650586157957,MCO
Monaco,2005,0.61197288757398,MCO
Monaco,2006,0.290406589825548,MCO
Monaco,2007,0.635157822254105,MCO
Monaco,2008,1.19799610242184,MCO
Monaco,2009,0.872080645920801,MCO
Monaco,2010,0.778983456208562,MCO
Monaco,2011,0.606005483593471,MCO
Monaco,2012,0.366329441666257,MCO
Monaco,2013,0.480747606205972,MCO
Monaco,2014,1.01645900994617,MCO
Monaco,2015,1.05940159414485,MCO
Monaco,2016,0.739031612942363,MCO
Monaco,2017,0.850668229543139,MCO
Monaco,2018,0.809155025785421,MCO
Monaco,2019,1.21458382245819,MCO
Monaco,2020,1.778864,MCO
Monaco,2021,1.14299567403029,MCO
Mongolia,2008,0.0721628151917704,MNG
Mongolia,2010,0.0197836330911407,MNG
Mongolia,2011,0.800786577924885,MNG
Mongolia,2013,0.0166172732745615,MNG
Mongolia,2014,0.00922402775069859,MNG
Mongolia,2015,0.00982692794601848,MNG
Mongolia,2018,0.0100446693053682,MNG
Mongolia,2019,0.00991462712842071,MNG
Mongolia,2020,0.009982,MNG
Montenegro,2008,0.00247809066523177,MNE
Montenegro,2009,0.00666879157775572,MNE
Montenegro,2010,0.00527818820422645,MNE
Montenegro,2011,0.144759914476107,MNE
Montenegro,2012,0.00537126108394391,MNE
Montenegro,2013,0.00814979611351025,MNE
Montenegro,2014,0.0110856754374479,MNE
Montenegro,2016,0.00225272583642628,MNE
Montenegro,2018,0.011889587683309,MNE
Montenegro,2020,0.003325,MNE
Montenegro,2021,0.00328103210775391,MNE
Morocco,2000,0.210441357497589,MAR
Morocco,2001,0.529609905493342,MAR
Morocco,2002,0.171445373652403,MAR
Morocco,2003,0.279091324504212,MAR
Morocco,2005,0,MAR
Morocco,2006,0.00553415850997512,MAR
Morocco,2007,0.0298544190108084,MAR
Morocco,2008,0.454827639988487,MAR
Morocco,2009,0.00467465377431356,MAR
Morocco,2010,2.90666366348221,MAR
Morocco,2011,0.00468066220113739,MAR
Morocco,2012,0.397912082365858,MAR
Morocco,2013,0.00478283252750533,MAR
Morocco,2014,3.81245278143286,MAR
Morocco,2015,1.08400764138966,MAR
Morocco,2017,0,MAR
Morocco,2019,0,MAR
Morocco,2020,0.05,MAR
Morocco,2021,0.0240351859880192,MAR
Mozambique,2005,0.071913695197634,MOZ
Mozambique,2009,0.00247075624516755,MOZ
Mozambique,2010,0.00317738079325622,MOZ
Mozambique,2012,0.0670941630748123,MOZ
Mozambique,2013,0.0012808963386636,MOZ
Myanmar,2009,0.0807537109710074,MMR
Myanmar,2010,0.0114797020929266,MMR
Myanmar,2011,0.0940765231761488,MMR
Myanmar,2012,0.00832236463778379,MMR
Myanmar,2013,0.00869916334188493,MMR
Myanmar,2014,0.0090771486216285,MMR
Myanmar,2015,0.00983302333643395,MMR
Myanmar,2016,0.0109097520573752,MMR
Myanmar,2017,0.0113154243506703,MMR
Myanmar,2018,0.0110596192061953,MMR
Myanmar,2019,0.0106269399283297,MMR
Myanmar,2020,0.01,MMR
Namibia,2000,1.25019158870293,NAM
Namibia,2008,0.200735606216853,NAM
Namibia,2009,0.00995791788861779,NAM
Namibia,2010,0.00160783158072255,NAM
Namibia,2011,1.32666266453227,NAM
Namibia,2013,0.000869112005661036,NAM
Namibia,2014,0.902341262507595,NAM
Nauru,2016,0.0799835340306907,NRU
Nepal,2001,0.320968356556519,NPL
Nepal,2005,0.24877946895979,NPL
Nepal,2010,0.158934460863367,NPL
Nepal,2011,0,NPL
Netherlands,2000,491.385460591974,NLD
Netherlands,2001,363.717928275169,NLD
Netherlands,2002,333.941289145097,NLD
Netherlands,2003,304.756821111187,NLD
Netherlands,2004,390.78446302292,NLD
Netherlands,2005,608.360254911184,NLD
Netherlands,2006,585.079950900963,NLD
Netherlands,2007,491.637284271896,NLD
Netherlands,2008,549.93566086953,NLD
Netherlands,2009,464.79526877166,NLD
Netherlands,2010,392.605721837284,NLD
Netherlands,2011,429.611442714565,NLD
Netherlands,2012,416.422118027891,NLD
Netherlands,2013,409.467992398258,NLD
Netherlands,2014,544.755255060903,NLD
Netherlands,2015,814.606036442921,NLD
Netherlands,2016,687.580986871713,NLD
Netherlands,2017,649.399776141943,NLD
Netherlands,2018,614.421406886779,NLD
Netherlands,2019,574.709951071407,NLD
Netherlands,2020,664.292405839307,NLD
Netherlands,2021,680.064147703163,NLD
New Zealand,2000,8.273073,NZL
New Zealand,2001,8.362932,NZL
New Zealand,2002,13.128087,NZL
New Zealand,2003,17.969943,NZL
New Zealand,2004,25.782873,NZL
New Zealand,2005,69.70871,NZL
New Zealand,2006,32.6553910358253,NZL
New Zealand,2007,42.0037168999326,NZL
New Zealand,2008,33.831441901359,NZL
New Zealand,2009,30.6013188501373,NZL
New Zealand,2010,33.1104225529655,NZL
New Zealand,2011,38.8307516208781,NZL
New Zealand,2012,36.5336391552445,NZL
New Zealand,2013,36.5869434385566,NZL
New Zealand,2014,42.4379539568439,NZL
New Zealand,2015,40.2750740304672,NZL
New Zealand,2016,39.7768944724453,NZL
New Zealand,2017,51.1227445299237,NZL
New Zealand,2018,57.0581576192566,NZL
New Zealand,2019,51.4026531795616,NZL
New Zealand,2020,44.9794439740642,NZL
New Zealand,2021,46.5359120689845,NZL
Nicaragua,2001,0,NIC
Nicaragua,2008,0.00564754701958502,NIC
Nicaragua,2009,0.0858548859801939,NIC
Nicaragua,2010,0,NIC
Nigeria,2000,0.423676286479772,NGA
Nigeria,2005,8.0904445452012,NGA
Nigeria,2006,0.108884618634224,NGA
Nigeria,2010,2.27991121543275,NGA
Nigeria,2011,0.0850906849133117,NGA
Nigeria,2021,2.54423131731021,NGA
"North Macedonia, Republic of",2005,0,MKD
"North Macedonia, Republic of",2008,0.00202505259153843,MKD
"North Macedonia, Republic of",2009,0.00826712943151671,MKD
"North Macedonia, Republic of",2010,0.143897590722154,MKD
Norway,2000,215.725609,NOR
Norway,2001,230.294305678055,NOR
Norway,2002,240.312765780395,NOR
Norway,2003,263.14190232808,NOR
Norway,2004,213.04521574492,NOR
Norway,2005,380.916395967342,NOR
Norway,2006,295.207829408126,NOR
Norway,2007,331.127515615271,NOR
Norway,2008,314.046221464896,NOR
Norway,2009,307.73595371406,NOR
Norway,2010,305.843200722009,NOR
Norway,2011,373.861293315975,NOR
Norway,2012,342.818161766036,NOR
Norway,2013,399.692696950351,NOR
Norway,2014,427.093434646282,NOR
Norway,2015,495.287051022093,NOR
Norway,2016,569.305634875323,NOR
Norway,2017,637.160215855319,NOR
Norway,2018,586.231692434344,NOR
Norway,2019,636.133980861058,NOR
Norway,2020,649.694801820304,NOR
Norway,2021,592.993205672413,NOR
