Donor,variable,total_bilat,total_imha,eu_imha,fts_nonoda_ha,fts_nonoda_imeu_ha,total_donor_ha,fts_ndd_ha,dac1_ndd_imeu_ha,iso3
Germany,2005,409.78,11.01,363.079182477624,2.71269492197811,8.22658652337312,794.808463922975,,,DEU
Germany,2006,432.33,10.464312065698,382.241850277919,1.94007273549148,10.102356737316,837.078591816425,,,DEU
Germany,2007,303.79,23.4879060345543,356.708194876418,1.06899226559168,7.93219878394225,692.987291960506,,,DEU
Germany,2008,310.62,29.6232781893195,422.419574754867,0,2.89234986292253,765.555202807109,,,DEU
Germany,2009,385.05,34.4358395788456,329.885388299961,0.428491071784034,1.53139949410808,751.331118444699,,,DEU
Germany,2010,352.05,53.3852794384374,379.243665719226,0.081631399036341,0.0362432654261046,784.796819822126,,,DEU
Germany,2011,436.61,131.904747785789,368.138770669494,1.65648962018965,3.41890947241423,941.728917547887,,,DEU
Germany,2012,431.79,87.0992562931165,382.526160502564,0.716420778166795,0,902.131837573847,,,DEU
Germany,2013,604.19,88.8794670027783,409.832904183069,0.00213957040531736,0,1102.90451075625,,,DEU
Germany,2014,892.39,100.774134026097,493.473383571623,0,3.76130399895044,1490.39882159667,,,DEU
Germany,2015,965.61,112.753335093537,425.741488337139,10.4444245386933,1.71650920036489,1516.26575716973,,,DEU
Germany,2016,2403.08,151.232135017429,546.064825809192,10.5523542937065,176.985068121417,3287.91438324174,,,DEU
Germany,2017,3018.62,202.495525334793,518.458206350311,134.521960064792,70.9755308990019,3945.0712226489,,,DEU
Germany,2018,2841.13,253.475373737699,481.005048859911,129.893509582831,56.7503258217361,3762.25425800218,,,DEU
Germany,2019,2400.58,281.041274506548,509.798149468956,48.4234690733476,2.30080754293134,3242.14370059178,,,DEU
Germany,2020,2097.66,336.717670042649,598.83152549246,133.37523439635,10.6783959227068,3177.26282585417,,,DEU
Germany,2021,2884.53,343.47818132246,676.655654624036,11.3270979833333,69.7152161148582,3985.70615004469,,,DEU
Germany,2022,4698.71132089889,0,910.705519165397,493.323619520083,4.57682827772558,6107.3172878621,,,DEU
Ghana,2000,,,,,0,0.211881910887285,0.211881910887285,0,GHA
Ghana,2009,,,,,0,0.0170882924907759,0.0170882924907759,0,GHA
Ghana,2010,,,,,0,2.94136228260229,2.94136228260229,0,GHA
Ghana,2012,,,,,0,0.0138473950646367,0.0138473950646367,0,GHA
Greece,2000,12.43,0,18.7834090063848,0,0,31.2134090063848,,,GRC
Greece,2001,6.93,0,18.7994143295011,0,1.19313041639264,26.9225447458937,,,GRC
Greece,2002,9.83,1.47,19.8371496044153,0.282434497594259,1.24720096042776,32.6667850624373,,,GRC
Greece,2003,13.03,1.41,16.0520353639971,0,0.430878127087027,30.9229134910841,,,GRC
Greece,2004,14.22,1.51,18.1808540320997,0.41247395095553,0.563960380727883,34.8872883637831,,,GRC
Greece,2005,27.26,1.61,22.4181276614061,0.0644289365882847,0.507946133513031,51.8605027315074,,,GRC
Greece,2006,19.5,1.42262746224085,24.4419408308445,0,0.645981609407844,46.0105499024932,,,GRC
Greece,2007,11.39,1.50244556253157,26.162319882692,0,0.581777276046306,39.6365427212699,,,GRC
Greece,2008,14.05,1.30918440128711,28.6090117000741,0,0.195888817692876,44.1640849190541,,,GRC
Greece,2009,12.58,1.41259810815493,25.8448699456984,0,0.119977489649051,39.9574455435024,,,GRC
Greece,2010,4.83,0.506451727759876,28.7218894230633,0,0.00274487132151601,34.0610860221447,,,GRC
Greece,2011,1.16,0.113289270219903,27.882929312596,0.113333279913326,0.258949121202654,29.5285009839319,,,GRC
Greece,2012,0.2,0.0306644704562636,26.123372010188,0,0,26.3540364806443,,,GRC
Greece,2013,0.2,0.147616810867693,23.8147138158906,0,0,24.1623306267583,,,GRC
Greece,2014,1.03,0.145097829262716,27.3397240336244,0,0.208386139478478,28.7232080023656,,,GRC
Greece,2015,0.07,0.303912851139197,24.501445069011,0,0.0987851948548835,24.9741431150051,,,GRC
Greece,2016,8.65,0.220252257898575,35.0020422596958,0,11.3445117519537,55.2168062695481,,,GRC
Greece,2017,13.56,0.95750096235087,30.8819709335373,0,4.2276585756931,49.6271304715813,,,GRC
Greece,2018,6.65,0.262276848795652,29.2958339049035,0,3.45640471604892,39.6645154697481,,,GRC
Greece,2019,4.58,0.16998952883423,30.5582760013443,0,0.137914804116315,35.4461803342949,,,GRC
Greece,2020,4.46,0.256183150352625,36.703062991677,0.0378609941906,0.654490990398115,42.1115981266184,,,GRC
Greece,2021,3.2,0.18677523718594,38.6313825030241,0,3.98015617191653,45.9983139121266,,,GRC
Greece,2022,0.79937969127892,0,53.5879780708088,0.225816605977864,0.269310955318887,54.8824853233845,,,GRC
Grenada,2006,,,,,0,0.0265409883401471,0.0265409883401471,0,GRD
Grenada,2010,,,,,0,0.119751982809167,0.119751982809167,0,GRD
Guatemala,2001,,,,,0,0,0,0,GTM
Guatemala,2007,,,,,0,0.0158228929799245,0.0158228929799245,0,GTM
Guatemala,2009,,,,,0,0.0556656042463215,0.0556656042463215,0,GTM
Guyana,2005,,,,,0,0.105500056713484,0.105500056713484,0,GUY
Guyana,2008,,,,,0,0.00583865614804326,0.00583865614804326,0,GUY
Guyana,2009,,,,,0,0.00145742115235641,0.00145742115235641,0,GUY
Guyana,2010,,,,,0,1.13812400720828,1.13812400720828,0,GUY
Guyana,2011,,,,,0,0.103352806278027,0.103352806278027,0,GUY
Guyana,2012,,,,,0,0.00381127958471076,0.00381127958471076,0,GUY
Guyana,2014,,,,,0,0.0563704493397321,0.0563704493397321,0,GUY
Guyana,2015,,,,,0,0.0460598790040976,0.0460598790040976,0,GUY
Guyana,2016,,,,,0,0.00189310670329021,0.00189310670329021,0,GUY
Guyana,2018,,,,,0,0.0019203563973753,0.0019203563973753,0,GUY
Guyana,2019,,,,,0,0.00185417478569343,0.00185417478569343,0,GUY
Guyana,2021,,,,,0,0.003,0.003,0,GUY
Guyana,2022,,,,,0,0.0913772779946725,0.0913772779946725,0,GUY
Haiti,2009,,,,,0,0.00249704461260902,0.00249704461260902,0,HTI
Holy See (Vatican City State),2001,,,,,0,0.158245914829398,0.158245914829398,0,VAT
Holy See (Vatican City State),2002,,,,,0,0.0381529238015506,0.0381529238015506,0,VAT
Holy See (Vatican City State),2007,,,,,0,0.192718756525585,0.192718756525585,0,VAT
Holy See (Vatican City State),2009,,,,,0,0.0690509627382654,0.0690509627382654,0,VAT
Holy See (Vatican City State),2010,,,,,0,0.00531554401971764,0.00531554401971764,0,VAT
Holy See (Vatican City State),2011,,,,,0,7.02683103395861,7.02683103395861,0,VAT
Holy See (Vatican City State),2012,,,,,0,0.0153783090713484,0.0153783090713484,0,VAT
Holy See (Vatican City State),2013,,,,,0,0.0101714614445113,0.0101714614445113,0,VAT
Holy See (Vatican City State),2014,,,,,0,0.20507932584566,0.20507932584566,0,VAT
Holy See (Vatican City State),2015,,,,,0,0.0354828387667458,0.0354828387667458,0,VAT
Holy See (Vatican City State),2016,,,,,0,0.019825727044267,0.019825727044267,0,VAT
Holy See (Vatican City State),2017,,,,,0,0.0167067325406138,0.0167067325406138,0,VAT
Holy See (Vatican City State),2018,,,,,0,0.00533361046909874,0.00533361046909874,0,VAT
Holy See (Vatican City State),2020,,,,,0,0.1552543708128,0.1552543708128,0,VAT
Holy See (Vatican City State),2021,,,,,0,0.01,0.01,0,VAT
Holy See (Vatican City State),2022,,,,,0,0.00757721538584062,0.00757721538584062,0,VAT
Honduras,2001,,,,,0,0,0,0,HND
Honduras,2016,,,,,0,0,0,0,HND
Hong Kong,2006,,,,,0,2.35483488133214,2.35483488133214,0,HKG
Hong Kong,2007,,,,,0,2.43294609609804,2.43294609609804,0,HKG
Hong Kong,2008,,,,,0,0.824777155897289,0.824777155897289,0,HKG
Hong Kong,2009,,,,,0,5.23380314128982,5.23380314128982,0,HKG
Hong Kong,2010,,,,,0,0.505288197913822,0.505288197913822,0,HKG
Hong Kong,2013,,,,,0,1.07252541368212,1.07252541368212,0,HKG
Hong Kong,2016,,,,,0,1.10053806833574,1.10053806833574,0,HKG
Hong Kong,2022,,,,,0,0.521583255250038,0.521583255250038,0,HKG
Hungary,2000,0,0,0,0,0,0,,,HUN
Hungary,2001,0,0,0,1.042887366774,0,1.042887366774,,,HUN
Hungary,2002,0,0,0,0.223603566653647,0,0.223603566653647,,,HUN
Hungary,2003,0,0,0,0,0,0,,,HUN
Hungary,2004,0,0,4.07889095351263,0.0398543093247005,0.126525018628338,4.24527028146567,,,HUN
Hungary,2005,0,0.19,0,0.0115278745842786,0,0.201527874584279,,,HUN
Hungary,2006,0,0.0145201860678803,11.3264714491505,0,0.299349888221682,11.6403415234401,,,HUN
Hungary,2007,0,0.157357435100162,8.37360676185613,0,0.18620573995116,8.71716993690745,,,HUN
Hungary,2008,0,0.237273659253698,10.7734871448661,0,0.0737671640447391,11.0845279681645,,,HUN
Hungary,2009,0,0.261767684105585,8.41006834348396,0,0.039041360616175,8.71087738820572,,,HUN
Hungary,2010,0,1.99385297009049,8.18805071135798,0,0.000782509299638139,10.1826861907481,,,HUN
Hungary,2011,0,0.959260325344188,11.5160737857211,0.0450172168154875,0.106949924560841,12.6273012524416,,,HUN
Hungary,2012,0,0.969662862132845,12.1257504165016,0.00469216023864173,0,13.1001054388731,,,HUN
Hungary,2013,0,0.919533962116618,11.2999944039703,0,0,12.2195283660869,,,HUN
Hungary,2014,0.59,0.265410041601315,16.0362857381365,0,0.122230190488906,17.0139259702267,,,HUN
Hungary,2015,1.54,0.870474457418384,14.6199796024877,0,0.0589449940498741,17.089399053956,,,HUN
Hungary,2016,0.46,0.400325896413933,23.1737304693331,0.0361687836757169,7.51083767328274,31.5810628227055,,,HUN
Hungary,2017,0.19,0.416027946779913,14.493264691731,0,1.98408886840981,17.0833815069207,,,HUN
Hungary,2018,7.64,2.28091368320423,17.5675697135674,0,2.07267118610094,29.5611545828726,,,HUN
Hungary,2019,11.22,0.509033034417771,19.6818470947446,0,0.0888275924531718,31.4997077216155,,,HUN
Hungary,2020,8.26,0.457149951357946,27.5340448469213,0,0.490988566420577,36.7421833646998,,,HUN
Hungary,2021,4.77,0.449936522374219,25.4284040037027,0,2.61986531622061,33.2682058422975,,,HUN
Hungary,2022,39.39,1.22726717039522,4.33350290715366,0,0.0217783885456664,44.9725484660946,,,HUN
Iceland,2000,0,0,0,0,0,0,,,ISL
Iceland,2001,0,0.27,0,0.0309997368751104,0,0.30099973687511,,,ISL
Iceland,2002,0,0.17,0,0,0,0.17,,,ISL
Iceland,2003,0,0.14,0,0,0,0.14,,,ISL
Iceland,2004,0,0.13,0,0,0,0.13,,,ISL
Iceland,2005,0,0.52,0,0,0,0.52,,,ISL
Iceland,2006,0,0.244796761040602,0,0,0,0.244796761040602,,,ISL
Iceland,2007,0,0.705765699568596,0,0,0,0.705765699568596,,,ISL
Iceland,2008,0,0.652452423256512,0,0,0,0.652452423256512,,,ISL
Iceland,2009,0,0.217100886437217,0,0,0,0.217100886437217,,,ISL
Iceland,2010,0,0.971670824473295,0,0,0,0.971670824473295,,,ISL
Iceland,2011,1.74,0.603016529871874,0,0.109671958059604,0,2.45268848793148,,,ISL
Iceland,2012,0,0.301527774462545,0,0,0,0.301527774462545,,,ISL
Iceland,2013,0,0.48385075839414,0,0,0,0.48385075839414,,,ISL
Iceland,2014,2.28,0.391860925064479,0,0,0,2.67186092506448,,,ISL
Iceland,2015,4.6,0.543064542678583,0,0,0,5.14306454267858,,,ISL
Iceland,2016,7.21,0.676256023355009,0,0,0,7.88625602335501,,,ISL
Iceland,2017,4.16,2.42915039595854,0,0.213910093390034,0,6.80306048934857,,,ISL
Iceland,2018,6.66,2.29534980535939,0,0.337736899378907,0,9.2930867047383,,,ISL
Iceland,2019,4.96,2.39235988446003,0,0.81991745181805,0,8.17227733627808,,,ISL
Iceland,2020,4.56,3.02844000452936,0,0.599706608454548,0,8.18814661298391,,,ISL
Iceland,2021,7.94,2.66586234750022,0,0.1875,0,10.7933623475002,,,ISL
Iceland,2022,12.04,5.49712483350511,0,1.09511066902121,0,18.6322355025263,,,ISL
India,2000,,,,,0,0.377889000479787,0.377889000479787,0,IND
India,2002,,,,,0,12.9523899944522,12.9523899944522,0,IND
India,2003,,,,,0,20.5923914822007,20.5923914822007,0,IND
India,2004,,,,,0,0.611156440880615,0.611156440880615,0,IND
India,2005,,,,,0,34.7593698367737,34.7593698367737,0,IND
India,2006,,,,,0,1.3352674572532,1.3352674572532,0,IND
India,2007,,,,,0,1.12338384654262,1.12338384654262,0,IND
India,2008,,,,,0,6.14129704107974,6.14129704107974,0,IND
India,2009,,,,,0,20.4046393351758,20.4046393351758,0,IND
India,2010,,,,,0,31.8560542694659,31.8560542694659,0,IND
India,2011,,,,,0,20.1814930276843,20.1814930276843,0,IND
India,2012,,,,,0,2.89812685915016,2.89812685915016,0,IND
India,2013,,,,,0,2.94109806140972,2.94109806140972,0,IND
India,2014,,,,,0,14.3356956061784,14.3356956061784,0,IND
India,2015,,,,,0,7.75725886049656,7.75725886049656,0,IND
India,2016,,,,,0,1.69808340539839,1.69808340539839,0,IND
India,2017,,,,,0,1.04634662896335,1.04634662896335,0,IND
India,2019,,,,,0,0,0,0,IND
India,2022,,,,,0,9.58273478735231,9.58273478735231,0,IND
Indonesia,2001,,,,,0,0.0514883818133856,0.0514883818133856,0,IDN
Indonesia,2002,,,,,0,0.110303255194941,0.110303255194941,0,IDN
Indonesia,2003,,,,,0,0.0192581305096239,0.0192581305096239,0,IDN
Indonesia,2006,,,,,0,0.406091895175601,0.406091895175601,0,IDN
Indonesia,2007,,,,,0,0.130313409484992,0.130313409484992,0,IDN
Indonesia,2008,,,,,0,1.39173660676886,1.39173660676886,0,IDN
Indonesia,2009,,,,,0,0.14916872020888,0.14916872020888,0,IDN
Indonesia,2010,,,,,0,6.86804525675924,6.86804525675924,0,IDN
Indonesia,2011,,,,,0,1.65693048944448,1.65693048944448,0,IDN
Indonesia,2012,,,,,0,2.1553919283607,2.1553919283607,0,IDN
Indonesia,2013,,,,,0,2.37605706527568,2.37605706527568,0,IDN
Indonesia,2014,,,,,0,0.497810425307678,0.497810425307678,0,IDN
Indonesia,2015,,,,,0,0.222930955271926,0.222930955271926,0,IDN
Indonesia,2017,,,,,0,0.229385129004584,0.229385129004584,0,IDN
Indonesia,2018,,,,,0,0.234954891651256,0.234954891651256,0,IDN
Indonesia,2019,,,,,0,0.45966437263859,0.45966437263859,0,IDN
Indonesia,2022,,,,,0,0.964923155521577,0.964923155521577,0,IDN
"Iran, Islamic Republic of",2002,,,,,0,0,0,0,IRN
"Iran, Islamic Republic of",2005,,,,,0,0.875002912388734,0.875002912388734,0,IRN
"Iran, Islamic Republic of",2006,,,,,0,2.09777654651743,2.09777654651743,0,IRN
"Iran, Islamic Republic of",2007,,,,,0,0.339273383172789,0.339273383172789,0,IRN
"Iran, Islamic Republic of",2008,,,,,0,0.0212725464700826,0.0212725464700826,0,IRN
"Iran, Islamic Republic of",2010,,,,,0,7.5782790904724,7.5782790904724,0,IRN
"Iran, Islamic Republic of",2011,,,,,0,0.016740839978442,0.016740839978442,0,IRN
"Iran, Islamic Republic of",2012,,,,,0,0,0,0,IRN
"Iran, Islamic Republic of",2015,,,,,0,2.43694627179027,2.43694627179027,0,IRN
"Iran, Islamic Republic of",2018,,,,,0,0.0267325556563402,0.0267325556563402,0,IRN
"Iran, Islamic Republic of",2020,,,,,0,0.0141286554681236,0.0141286554681236,0,IRN
Iraq,2002,,,,,0,0,0,0,IRQ
Iraq,2008,,,,,0,7.48578636985868,7.48578636985868,0,IRQ
Iraq,2009,,,,,0,0.0910866877324577,0.0910866877324577,0,IRQ
Iraq,2011,,,,,0,1.28630813996015,1.28630813996015,0,IRQ
Iraq,2016,,,,,0,0.00633430253708164,0.00633430253708164,0,IRQ
Iraq,2017,,,,,0,0.010676873760361,0.010676873760361,0,IRQ
Ireland,2000,0,4.75,9.97066030039715,0,0,14.7206603003972,,,IRL
Ireland,2001,31.2,9.94,12.9828465116138,0,0.823974023491536,54.9468205351053,,,IRL
Ireland,2002,26.5,10.99,10.2917941963556,0.636062449439171,0.647065524139751,49.0649221699345,,,IRL
Ireland,2003,33.51,10.16,10.5646093352947,0.326173512121799,0.283581426316045,54.8443642737326,,,IRL
Ireland,2004,43.5,9.96,12.4003347340619,0.806866539722154,0.384651759781336,67.0518530335654,,,IRL
Ireland,2005,74.16,11.16,16.7809105203593,1.00748651251097,0.380219023835733,103.488616056706,,,IRL
Ireland,2006,93.42,12.674993740309,19.1893650156873,0.310785824788892,0.507160089378219,126.102304670163,,,IRL
Ireland,2007,184.79,18.2158232090211,17.272923061466,0.0674876674603549,0.38410179881277,220.73033573676,,,IRL
Ireland,2008,165.26,27.4357982747399,21.0358522325821,0,0.144034623292908,213.875685130615,,,IRL
Ireland,2009,98.11,21.1854301610945,17.9319749650649,0.0728568277742954,0.083244115574131,137.383506069508,,,IRL
Ireland,2010,87.01,22.0128376941521,21.1228867957068,0,0.00201865571373616,130.147743145573,,,IRL
Ireland,2011,88.85,30.3644477070742,20.5330164985532,1.68081650431074,0.190690386879044,141.618971096817,,,IRL
Ireland,2012,112.18,35.2351725556418,19.7098363685694,0,0,167.125008924211,,,IRL
Ireland,2013,104.38,36.1639121206385,20.4643303141188,0,0,161.008242434757,,,IRL
Ireland,2014,104,38.321010773634,24.736435225547,0,0.188543609100498,167.245989608282,,,IRL
Ireland,2015,100.33,49.5399567731211,22.7603385095683,0,0.0917653823396127,172.722060665029,,,IRL
Ireland,2016,125.26,72.6150030216306,37.996957988296,0,12.3151938746463,248.187154884573,,,IRL
Ireland,2017,125.55,47.8386563959063,33.6431637794623,7.4644108122314,4.60565843325854,219.101889420859,,,IRL
Ireland,2018,129.25,60.1315227391242,32.234919834219,0.0227130903224156,3.80316632385755,225.442321987523,,,IRL
Ireland,2019,127.01,55.7334478670261,33.7576091941651,1.39905520183551,0.152353950178458,218.052466213205,,,IRL
Ireland,2020,128.41,64.6422728754368,41.2422184708943,5.5867109626368,0.735433454677938,240.616635763646,,,IRL
Ireland,2021,152.23,62.3378867637688,53.0558727411897,3.561848,5.46629827008478,276.651905775043,,,IRL
Ireland,2022,201.932294002468,71.9950233719506,81.3974307641934,6.47567753018534,0.409069732219456,362.209495401016,,,IRL
Isle of Man,2019,,,,,0,0.28443233260613,0.28443233260613,0,IMN
Israel,2000,,,,,0,2.13520134331774,2.13520134331774,0,ISR
Israel,2001,,,,,0,0.527090123118089,0.527090123118089,0,ISR
Israel,2002,,,,,0,0.0661262044592665,0.0661262044592665,0,ISR
Israel,2003,,,,,0,0.0109477800599986,0.0109477800599986,0,ISR
Israel,2004,,,,,0,0,0,0,ISR
Israel,2005,,,,,0,2.70150674564955,2.70150674564955,0,ISR
Israel,2006,,,,,0,0.23614899936598,0.23614899936598,0,ISR
Israel,2007,,,,,0,0.111305874641484,0.111305874641484,0,ISR
Israel,2008,,,,,0,2.8432290230492,2.8432290230492,0,ISR
Israel,2009,,,,,0,0.470684503381564,0.470684503381564,0,ISR
Israel,2010,,,,,0,0.19730363532333,0.19730363532333,0,ISR
Israel,2011,,,,,0,0.292025234096794,0.292025234096794,0,ISR
Israel,2012,,,,,0,0.159600430537022,0.159600430537022,0,ISR
Israel,2013,,,,,0,0,0,0,ISR
Israel,2014,,,,,0,10.6092830107613,10.6092830107613,0,ISR
Israel,2015,,,,,0,0,0,0,ISR
Israel,2018,,,,,0,0,0,0,ISR
Israel,2021,,,,,0,0.018,0.018,0,ISR
Israel,2022,,,,,0,0.140648841806009,0.140648841806009,0,ISR
Italy,2000,131.76,20.55,137.281708439842,0.457580753217991,0,290.04928919306,,,ITA
Italy,2001,117.83,37.03,136.318417550463,0,8.65163389897402,299.830051449437,,,ITA
Italy,2002,137.38,35.67,132.444606405622,2.51733076669734,8.32705522752133,316.338992399841,,,ITA
Italy,2003,120.61,28.92,144.345146812767,0,3.87459690328639,297.749743716053,,,ITA
Italy,2004,89.62,23.84,166.082621747794,0,5.15179421317611,284.69441596097,,,ITA
Italy,2005,78.81,14.61,198.99735268287,0,4.50884825892963,296.9262009418,,,ITA
Italy,2006,84.37,2.85490013208522,220.491023189586,0,5.82740736530412,313.543330686975,,,ITA
Italy,2007,84.68,58.0550232381749,203.274189188945,0,4.52025296713471,350.529465394255,,,ITA
Italy,2008,112.07,19.7222120409732,237.135811102794,0,1.62369305715819,370.551716200925,,,ITA
Italy,2009,109.52,24.2042827828851,196.082722952861,0,0.910258512148173,330.717264247894,,,ITA
Italy,2010,71.18,23.9769767380092,186.686987676641,0,0.0178411576977366,281.861805572348,,,ITA
Italy,2011,81.22,28.3430052205171,240.963868313782,0,2.23783452742385,352.764708061723,,,ITA
Italy,2012,50.94,15.4902819127208,219.402448715909,0,0,285.83273062863,,,ITA
Italy,2013,63.77,30.7888178068153,232.789409575012,0,0,327.348227381827,,,ITA
Italy,2014,70.87,25.291840912608,266.704965877952,0.0165889532596912,2.0328522025567,364.916247946376,,,ITA
Italy,2015,124.59,27.8310427129096,232.313179329323,0.0211257404541296,0.936642823423924,385.691990606111,,,ITA
Italy,2016,193.65,38.3561103580568,335.004548338908,0,108.578322584476,675.588981281441,,,ITA
Italy,2017,290.8,51.8043049320211,292.489422246371,21.6579537205493,40.0410134741925,696.792694373134,,,ITA
Italy,2018,242.21,54.8733041881719,268.427655777627,7.22607925786434,31.6698482917209,604.406887515384,,,ITA
Italy,2019,167.36,59.2131042710471,285.64019154235,5.98461382796466,1.28914376788065,519.487053409242,,,ITA
Italy,2020,180.8,55.1470457894154,327.312357247804,0.9408111585714,5.83665153268638,570.036865728477,,,ITA
Italy,2021,229.6,68.8247982814458,375.902627931232,0,38.7289055596966,713.056331772374,,,ITA
Italy,2022,370.13,73.3050689268624,519.481725099981,15.4896689622565,2.61069972583251,981.017162714933,,,ITA
Jamaica,2006,,,,,0,0.00631223248860034,0.00631223248860034,0,JAM
Jamaica,2009,,,,,0,0.00605279340719898,0.00605279340719898,0,JAM
Jamaica,2010,,,,,0,0,0,0,JAM
Jamaica,2016,,,,,0,0,0,0,JAM
Japan,2000,75.66,89.97,0,0,0,165.63,,,JPN
Japan,2001,30.33,105.69,0,1.29236345457776,0,137.312363454578,,,JPN
Japan,2002,38.3,159.82,0,0.450674452476393,0,198.570674452476,,,JPN
Japan,2003,29.9,91.3,0,0.0916268913295526,0,121.29162689133,,,JPN
Japan,2004,620.48,94.24,0,0.268088935537992,0,714.988088935538,,,JPN
Japan,2005,502.47,114.97,0,0.215875599036892,0,617.655875599037,,,JPN
Japan,2006,189.91,5.41024877964739,0,1.11646535918899,0,196.436714138836,,,JPN
Japan,2007,100.77,17.8209440145992,0,0.53045283969183,0,119.121396854291,,,JPN
Japan,2008,240.98,27.79241063975,0,0,0,268.77241063975,,,JPN
Japan,2009,267.73,44.741287015225,0,0,0,312.471287015225,,,JPN
Japan,2010,533.98,49.9890092759979,0,0,0,583.969009275998,,,JPN
Japan,2011,714.58,78.2926153954129,0,0.47008246946517,0,793.342697864878,,,JPN
Japan,2012,501.1,57.9677899832613,0,0,0,559.067789983261,,,JPN
Japan,2013,769.03,73.5946041436824,0,0,0,842.624604143683,,,JPN
Japan,2014,792.05,73.9621075944507,0,0,0,866.012107594451,,,JPN
Japan,2015,1210.78,94.8650946732638,0,0,0,1305.64509467326,,,JPN
Japan,2016,769.49,117.121621250412,0,1.19905681174001,0,887.810678062152,,,JPN
Japan,2017,774.56,136.195507460013,0,0.924023202192386,0,911.679530662205,,,JPN
Japan,2018,596.93,153.651515054404,0,0,0,750.581515054404,,,JPN
Japan,2019,492.13,191.21774529033,0,0.234465800180426,0,683.58221109051,,,JPN
Japan,2020,435.04,140.798598675168,0,59.8982089037894,0,635.736807578957,,,JPN
Japan,2021,1031.89,123.862586338855,0,60.766523,0,1216.51910933886,,,JPN
Japan,2022,2008.16745341028,0,0,104.896093098274,0,2113.06354650855,,,JPN
Jordan,2003,,,,,0,0,0,0,JOR
Jordan,2004,,,,,0,0.653549321727365,0.653549321727365,0,JOR
Jordan,2005,,,,,0,0.102806300174627,0.102806300174627,0,JOR
Jordan,2007,,,,,0,0,0,0,JOR
Jordan,2008,,,,,0,0,0,0,JOR
Jordan,2009,,,,,0,1.03049819360584,1.03049819360584,0,JOR
Jordan,2010,,,,,0,0,0,0,JOR
Kazakhstan,2001,,,,,0,0.469774027930355,0.469774027930355,0,KAZ
Kazakhstan,2002,,,,,0,0,0,0,KAZ
Kazakhstan,2004,,,,,0,2.13587520438558,2.13587520438558,0,KAZ
Kazakhstan,2005,,,,,0,5.27485173699392,5.27485173699392,0,KAZ
Kazakhstan,2006,,,,,0,1.07296602617889,1.07296602617889,0,KAZ
Kazakhstan,2007,,,,,0,0.306167210362118,0.306167210362118,0,KAZ
Kazakhstan,2008,,,,,0,9.14656432654828,9.14656432654828,0,KAZ
Kazakhstan,2009,,,,,0,13.5276419533819,13.5276419533819,0,KAZ
Kazakhstan,2010,,,,,0,22.6202300269995,22.6202300269995,0,KAZ
Kazakhstan,2011,,,,,0,8.60174201210732,8.60174201210732,0,KAZ
Kazakhstan,2012,,,,,0,0.198349194134659,0.198349194134659,0,KAZ
Kazakhstan,2013,,,,,0,0.634545893678021,0.634545893678021,0,KAZ
Kazakhstan,2014,,,,,0,5.0154102462357,5.0154102462357,0,KAZ
Kazakhstan,2015,,,,,0,5.03341914875222,5.03341914875222,0,KAZ
Kazakhstan,2016,,,,,0,1.70621627835414,1.70621627835414,0,KAZ
Kazakhstan,2017,,,,,0,0.0535666755916902,0.0535666755916902,0,KAZ
Kazakhstan,2018,,,,,0,0.52902975377104,0.52902975377104,0,KAZ
Kazakhstan,2019,,,,,0,0.0107010731726835,0.0107010731726835,0,KAZ
Kazakhstan,2020,,,,,0,6.66276518326635,6.66276518326635,0,KAZ
Kazakhstan,2021,,,,,0,0.045,0.045,0,KAZ
Kazakhstan,2022,,,,,0,0.00901069959253092,0.00901069959253092,0,KAZ
Kenya,2000,,,,,0,0.18632079381802,0.18632079381802,0,KEN
Kenya,2009,,,,,0,0.014719383303761,0.014719383303761,0,KEN
Kenya,2010,,,,,0,0.00297877714199835,0.00297877714199835,0,KEN
Korea,2000,0.76,1.78,0,0,0,2.54,,,KOR
Korea,2001,13.36,5.27,0,0,0,18.63,,,KOR
Korea,2002,4.5,1.84,0,0,0,6.34,,,KOR
Korea,2003,1.37,1.7,0,0,0,3.07,,,KOR
Korea,2004,17.02,2.11,0,0,0,19.13,,,KOR
Korea,2005,31.14,1.4,0,0,0,32.54,,,KOR
Korea,2006,26.53,1.77761419629013,0,0,0,28.3076141962901,,,KOR
Korea,2007,17.59,3.1357415943069,0,0,0,20.7257415943069,,,KOR
Korea,2008,28.55,4.1824113201419,0,0,0,32.7324113201419,,,KOR
Korea,2009,22.38,4.82255432076175,0,0,0,27.2025543207618,,,KOR
Korea,2010,21.09,4.79672176411571,0,0.70107894793027,0,26.587800712046,,,KOR
Korea,2011,26.91,15.7045624299919,0,0.319697921451186,0,42.9342603514431,,,KOR
Korea,2012,18.62,12.6279814305956,0,0,0,31.2479814305956,,,KOR
Korea,2013,28.9,11.6164937734754,0,0,0,40.5164937734754,,,KOR
Korea,2014,74.86,12.6496721183137,0,0,0,87.5096721183137,,,KOR
Korea,2015,55.06,15.8396056255663,0,0,0,70.8996056255663,,,KOR
Korea,2016,70.08,16.7920036405121,0,0.853540007654264,0,87.7255436481664,,,KOR
Korea,2017,100.11,16.7157980126098,0,4.8805780774588,0,121.706376090069,,,KOR
Korea,2018,133.26,17.639574259303,0,0,0,150.899574259303,,,KOR
Korea,2019,130.92,21.1276276038241,0,0,0,152.047627603824,,,KOR
Korea,2020,137.64,23.8117903910468,0,0,0,161.451790391047,,,KOR
